filename,width,height,class,xmin,ymin,xmax,ymax
samoyed_135.jpg,500,375,samoyed,149,84,307,284
Bombay_141.jpg,333,500,Bombay,58,103,333,369
scottish_terrier_163.jpg,500,363,scottish_terrier,301,68,424,255
pug_128.jpg,300,225,pug,92,23,228,132
British_Shorthair_129.jpg,375,500,British_Shorthair,111,128,201,227
samoyed_150.jpg,500,375,samoyed,241,92,344,200
pomeranian_147.jpg,297,300,pomeranian,91,33,246,214
yorkshire_terrier_180.jpg,375,500,yorkshire_terrier,101,102,326,231
german_shorthaired_188.jpg,500,375,german_shorthaired,77,35,357,284
Bengal_158.jpg,300,225,Bengal,109,7,151,57
boxer_127.jpg,500,333,boxer,329,108,415,182
Maine_Coon_116.jpg,500,333,Maine_Coon,154,77,225,156
Russian_Blue_178.jpg,375,500,Russian_Blue,170,25,329,196
boxer_112.jpg,500,333,boxer,206,49,365,201
pug_179.jpg,300,225,pug,167,71,266,165
scottish_terrier_131.jpg,358,500,scottish_terrier,50,48,228,265
chihuahua_125.jpg,290,300,chihuahua,117,4,284,173
miniature_pinscher_144.jpg,300,225,miniature_pinscher,81,1,174,109
pug_129.jpg,300,225,pug,137,21,252,118
Ragdoll_186.jpg,334,500,Ragdoll,43,96,283,357
havanese_135.jpg,500,457,havanese,63,49,450,362
miniature_pinscher_115.jpg,300,210,miniature_pinscher,178,4,263,160
german_shorthaired_156.jpg,375,500,german_shorthaired,19,99,213,238
keeshond_157.jpg,500,375,keeshond,198,28,310,169
saint_bernard_189.jpg,333,500,saint_bernard,97,109,245,233
pug_106.jpg,375,500,pug,181,162,275,232
german_shorthaired_187.jpg,375,500,german_shorthaired,181,43,296,154
shiba_inu_185.jpg,333,500,shiba_inu,22,1,286,334
samoyed_184.jpg,500,334,samoyed,260,62,345,206
staffordshire_bull_terrier_150.jpg,500,375,staffordshire_bull_terrier,143,91,299,194
newfoundland_175.jpg,500,333,newfoundland,147,35,397,260
Bombay_126.jpg,297,225,Bombay,31,59,135,151
havanese_175.jpg,429,500,havanese,10,12,393,317
leonberger_106.jpg,333,500,leonberger,17,107,319,378
pug_111.jpg,445,500,pug,26,44,328,318
american_bulldog_127.jpg,500,334,american_bulldog,154,113,258,214
beagle_188.jpg,333,500,beagle,1,54,317,286
miniature_pinscher_14.jpg,375,500,miniature_pinscher,183,192,312,370
keeshond_147.jpg,500,372,keeshond,36,25,319,301
yorkshire_terrier_189.jpg,500,334,yorkshire_terrier,274,84,402,207
english_setter_158.jpg,333,500,english_setter,97,35,304,199
american_bulldog_146.jpg,375,500,american_bulldog,24,113,366,388
havanese_17.jpg,500,333,havanese,232,17,404,164
Egyptian_Mau_181.jpg,650,433,Egyptian_Mau,107,48,208,155
yorkshire_terrier_172.jpg,500,375,yorkshire_terrier,95,21,284,173
leonberger_135.jpg,500,393,leonberger,52,31,385,262
staffordshire_bull_terrier_198.jpg,500,330,staffordshire_bull_terrier,145,111,300,209
staffordshire_bull_terrier_106.jpg,333,500,staffordshire_bull_terrier,116,95,221,201
beagle_184.jpg,500,375,beagle,210,137,362,259
Persian_152.jpg,333,500,Persian,96,81,256,235
saint_bernard_18.jpg,500,333,saint_bernard,52,1,440,299
saint_bernard_180.jpg,500,375,saint_bernard,271,62,384,167
Sphynx_182.jpg,300,450,Sphynx,111,47,240,154
Birman_155.jpg,500,333,Birman,224,93,403,280
boxer_178.jpg,500,333,boxer,144,23,385,266
staffordshire_bull_terrier_143.jpg,500,375,staffordshire_bull_terrier,85,32,412,312
english_setter_112.jpg,335,500,english_setter,28,125,216,262
Abyssinian_196.jpg,300,225,Abyssinian,55,99,92,138
saint_bernard_124.jpg,500,375,saint_bernard,108,92,230,225
chihuahua_107.jpg,300,225,chihuahua,31,31,104,119
german_shorthaired_17.jpg,333,500,german_shorthaired,125,151,220,232
saint_bernard_112.jpg,332,500,saint_bernard,64,56,285,264
British_Shorthair_177.jpg,500,333,British_Shorthair,201,22,314,136
great_pyrenees_141.jpg,333,500,great_pyrenees,142,308,240,409
leonberger_127.jpg,500,425,leonberger,25,24,387,314
staffordshire_bull_terrier_113.jpg,500,375,staffordshire_bull_terrier,44,6,499,343
saint_bernard_101.jpg,500,375,saint_bernard,93,39,251,170
boxer_157.jpg,333,500,boxer,33,27,244,281
Russian_Blue_179.jpg,500,332,Russian_Blue,122,57,317,251
wheaten_terrier_117.jpg,500,375,wheaten_terrier,135,229,222,307
pomeranian_139.jpg,225,300,pomeranian,73,12,173,122
saint_bernard_113.jpg,332,500,saint_bernard,126,79,276,202
Sphynx_165.jpg,500,375,Sphynx,144,14,288,176
Maine_Coon_168.jpg,500,375,Maine_Coon,242,31,400,168
english_cocker_spaniel_174.jpg,352,500,english_cocker_spaniel,83,19,284,233
pug_169.jpg,256,300,pug,56,22,225,163
english_cocker_spaniel_187.jpg,500,375,english_cocker_spaniel,272,62,467,237
pug_126.jpg,203,300,pug,37,24,168,127
Bengal_141.jpg,300,263,Bengal,15,145,74,206
Maine_Coon_144.jpg,473,500,Maine_Coon,116,19,427,332
japanese_chin_140.jpg,500,375,japanese_chin,97,46,224,148
British_Shorthair_180.jpg,333,500,British_Shorthair,83,119,240,301
newfoundland_132.jpg,375,500,newfoundland,136,50,294,171
Siamese_111.jpg,375,500,Siamese,59,47,249,235
wheaten_terrier_184.jpg,330,500,wheaten_terrier,126,80,278,186
wheaten_terrier_112.jpg,500,375,wheaten_terrier,186,80,352,266
Bombay_179.jpg,415,500,Bombay,97,49,345,284
saint_bernard_143.jpg,333,500,saint_bernard,144,156,270,259
american_pit_bull_terrier_131.jpg,300,257,american_pit_bull_terrier,89,25,209,133
British_Shorthair_195.jpg,500,375,British_Shorthair,93,89,312,271
scottish_terrier_158.jpg,500,333,scottish_terrier,145,63,335,280
pug_192.jpg,300,255,pug,30,31,149,128
japanese_chin_180.jpg,500,375,japanese_chin,224,64,371,220
shiba_inu_142.jpg,500,334,shiba_inu,198,55,302,187
american_pit_bull_terrier_146.jpg,246,300,american_pit_bull_terrier,83,101,183,168
staffordshire_bull_terrier_105.jpg,500,429,staffordshire_bull_terrier,89,39,436,329
german_shorthaired_13.jpg,500,375,german_shorthaired,251,17,367,120
shiba_inu_117.jpg,500,342,shiba_inu,190,29,295,151
saint_bernard_163.jpg,500,375,saint_bernard,196,54,352,221
scottish_terrier_119.jpg,500,416,scottish_terrier,279,16,466,223
great_pyrenees_151.jpg,500,333,great_pyrenees,153,52,284,161
pomeranian_152.jpg,300,225,pomeranian,113,18,230,117
boxer_113.jpg,332,500,boxer,18,76,264,311
pug_14.jpg,500,334,pug,110,59,337,245
english_setter_136.jpg,353,500,english_setter,146,19,301,148
leonberger_113.jpg,500,375,leonberger,207,16,383,203
Sphynx_112.jpg,375,500,Sphynx,131,42,270,224
staffordshire_bull_terrier_180.jpg,500,333,staffordshire_bull_terrier,151,26,304,148
great_pyrenees_161.jpg,500,381,great_pyrenees,72,25,234,134
pomeranian_157.jpg,200,300,pomeranian,33,3,156,140
Bombay_157.jpg,704,849,Bombay,34,17,262,253
newfoundland_117.jpg,500,375,newfoundland,85,72,367,309
Ragdoll_162.jpg,500,375,Ragdoll,205,127,295,211
keeshond_131.jpg,500,333,keeshond,130,1,274,180
american_bulldog_103.jpg,375,500,american_bulldog,126,119,237,226
german_shorthaired_123.jpg,375,500,german_shorthaired,172,23,277,105
Birman_184.jpg,500,375,Birman,114,31,439,337
yorkshire_terrier_163.jpg,500,375,yorkshire_terrier,236,10,375,214
Ragdoll_185.jpg,333,500,Ragdoll,133,203,188,264
Abyssinian_17.jpg,275,411,Abyssinian,38,92,136,192
pug_12.jpg,500,333,pug,92,1,446,310
american_pit_bull_terrier_126.jpg,119,200,american_pit_bull_terrier,6,38,90,100
american_bulldog_167.jpg,500,375,american_bulldog,186,174,270,243
Ragdoll_189.jpg,425,319,Ragdoll,120,11,250,150
wheaten_terrier_163.jpg,375,500,wheaten_terrier,134,105,282,279
japanese_chin_179.jpg,500,375,japanese_chin,155,119,356,250
samoyed_16.jpg,375,500,samoyed,124,21,330,255
pomeranian_120.jpg,300,236,pomeranian,82,12,149,87
english_setter_130.jpg,375,500,english_setter,59,33,299,250
Ragdoll_138.jpg,500,464,Ragdoll,152,74,309,247
german_shorthaired_111.jpg,375,500,german_shorthaired,68,78,314,317
wheaten_terrier_185.jpg,500,330,wheaten_terrier,10,61,230,224
leonberger_155.jpg,500,375,leonberger,134,96,369,330
Egyptian_Mau_131.jpg,300,240,Egyptian_Mau,144,8,211,85
Ragdoll_128.jpg,500,333,Ragdoll,120,1,441,280
american_bulldog_12.jpg,500,333,american_bulldog,183,60,401,256
american_pit_bull_terrier_13.jpg,375,500,american_pit_bull_terrier,103,53,309,226
British_Shorthair_156.jpg,500,333,British_Shorthair,190,44,345,196
american_bulldog_188.jpg,500,500,american_bulldog,235,239,486,458
keeshond_155.jpg,375,500,keeshond,162,157,262,326
staffordshire_bull_terrier_16.jpg,500,400,staffordshire_bull_terrier,15,17,483,372
boxer_103.jpg,500,375,boxer,157,88,319,251
Bombay_176.jpg,438,500,Bombay,127,31,396,301
german_shorthaired_173.jpg,500,375,german_shorthaired,289,89,364,140
scottish_terrier_102.jpg,500,332,scottish_terrier,254,160,322,271
pug_124.jpg,225,300,pug,52,53,175,153
Birman_189.jpg,500,334,Birman,169,56,348,213
wheaten_terrier_161.jpg,500,375,wheaten_terrier,150,67,328,212
leonberger_177.jpg,500,375,leonberger,88,24,244,165
basset_hound_174.jpg,333,500,basset_hound,40,110,333,484
boxer_133.jpg,500,368,boxer,102,104,344,278
english_cocker_spaniel_118.jpg,500,281,english_cocker_spaniel,157,46,304,181
american_pit_bull_terrier_160.jpg,300,280,american_pit_bull_terrier,21,16,251,221
boxer_156.jpg,358,500,boxer,61,99,357,440
scottish_terrier_156.jpg,500,375,scottish_terrier,194,47,307,262
boxer_176.jpg,500,323,boxer,252,72,450,232
saint_bernard_164.jpg,500,411,saint_bernard,57,31,398,332
Siamese_172.jpg,500,375,Siamese,211,31,375,208
boxer_10.jpg,500,375,boxer,135,41,373,311
pug_107.jpg,375,500,pug,127,171,189,220
Persian_202.jpg,500,333,Persian,67,5,234,182
yorkshire_terrier_182.jpg,500,375,yorkshire_terrier,101,68,271,189
pug_168.jpg,225,300,pug,43,13,225,172
Maine_Coon_104.jpg,500,375,Maine_Coon,126,55,229,161
samoyed_151.jpg,500,335,samoyed,120,58,297,207
pug_185.jpg,300,225,pug,77,38,241,176
german_shorthaired_122.jpg,500,375,german_shorthaired,176,66,312,144
staffordshire_bull_terrier_104.jpg,333,500,staffordshire_bull_terrier,35,62,172,204
pomeranian_153.jpg,300,225,pomeranian,76,40,204,155
Bombay_155.jpg,300,200,Bombay,162,9,217,64
Bengal_128.jpg,500,334,Bengal,333,100,499,277
scottish_terrier_18.jpg,500,333,scottish_terrier,266,70,357,175
shiba_inu_10.jpg,500,375,shiba_inu,201,51,320,203
english_setter_178.jpg,365,500,english_setter,19,13,275,270
Maine_Coon_201.jpg,333,500,Maine_Coon,60,38,200,194
english_setter_15.jpg,500,333,english_setter,232,49,358,133
havanese_103.jpg,375,500,havanese,1,26,365,359
german_shorthaired_177.jpg,500,333,german_shorthaired,220,25,370,204
german_shorthaired_106.jpg,375,500,german_shorthaired,47,104,292,256
keeshond_165.jpg,500,375,keeshond,299,17,404,162
american_bulldog_111.jpg,500,333,american_bulldog,95,16,341,276
japanese_chin_141.jpg,500,334,japanese_chin,187,91,304,182
american_pit_bull_terrier_180.jpg,300,245,american_pit_bull_terrier,39,18,197,151
Birman_132.jpg,500,343,Birman,225,8,402,217
Sphynx_193.jpg,500,366,Sphynx,144,1,299,179
newfoundland_101.jpg,500,333,newfoundland,194,57,316,186
english_cocker_spaniel_101.jpg,375,500,english_cocker_spaniel,131,37,269,205
Abyssinian_185.jpg,300,225,Abyssinian,21,1,191,178
Abyssinian_178.jpg,400,400,Abyssinian,78,12,305,261
Siamese_189.jpg,334,500,Siamese,54,69,257,277
Maine_Coon_164.jpg,500,375,Maine_Coon,227,55,303,149
British_Shorthair_174.jpg,500,375,British_Shorthair,134,79,297,234
beagle_117.jpg,500,332,beagle,181,57,346,180
english_setter_115.jpg,500,333,english_setter,148,18,361,191
basset_hound_161.jpg,500,333,basset_hound,143,16,347,262
shiba_inu_192.jpg,500,333,shiba_inu,116,1,378,265
great_pyrenees_107.jpg,395,480,great_pyrenees,13,13,152,157
Maine_Coon_176.jpg,375,500,Maine_Coon,28,19,236,240
chihuahua_165.jpg,300,224,chihuahua,44,21,175,144
Persian_100.jpg,500,334,Persian,8,1,406,301
Egyptian_Mau_146.jpg,512,576,Egyptian_Mau,362,367,478,505
Ragdoll_159.jpg,500,423,Ragdoll,115,5,240,141
scottish_terrier_125.jpg,500,375,scottish_terrier,186,2,348,286
havanese_143.jpg,500,333,havanese,173,28,340,164
Bengal_106.jpg,500,320,Bengal,242,61,335,179
staffordshire_bull_terrier_107.jpg,500,432,staffordshire_bull_terrier,101,53,240,219
Birman_186.jpg,500,333,Birman,267,51,364,149
leonberger_144.jpg,500,375,leonberger,171,79,269,181
newfoundland_17.jpg,375,500,newfoundland,60,106,192,251
saint_bernard_118.jpg,500,451,saint_bernard,45,78,263,252
german_shorthaired_100.jpg,500,333,german_shorthaired,74,50,249,147
Sphynx_162.jpg,500,351,Sphynx,122,27,213,126
german_shorthaired_126.jpg,500,333,german_shorthaired,194,62,425,191
Persian_18.jpg,500,375,Persian,156,89,424,282
pug_158.jpg,300,225,pug,78,8,228,143
Russian_Blue_181.jpg,500,332,Russian_Blue,111,6,287,176
Birman_104.jpg,357,500,Birman,138,73,225,176
english_cocker_spaniel_107.jpg,500,380,english_cocker_spaniel,237,72,368,214
japanese_chin_139.jpg,500,375,japanese_chin,245,53,391,173
British_Shorthair_204.jpg,500,333,British_Shorthair,244,1,500,264
Bengal_18.jpg,500,333,Bengal,213,42,315,168
american_pit_bull_terrier_133.jpg,230,300,american_pit_bull_terrier,56,10,208,164
Sphynx_204.jpg,279,500,Sphynx,129,167,231,263
havanese_122.jpg,500,500,havanese,267,83,483,280
Bengal_160.jpg,296,300,Bengal,68,1,228,190
Persian_101.jpg,377,500,Persian,109,52,308,248
Maine_Coon_140.jpg,500,375,Maine_Coon,145,93,205,156
shiba_inu_11.jpg,500,334,shiba_inu,140,1,384,235
British_Shorthair_187.jpg,332,500,British_Shorthair,117,211,246,322
Sphynx_12.jpg,500,333,Sphynx,120,21,302,206
english_setter_128.jpg,500,375,english_setter,183,48,358,179
Sphynx_131.jpg,334,500,Sphynx,137,56,284,219
Bengal_142.jpg,300,225,Bengal,168,26,272,124
yorkshire_terrier_10.jpg,333,500,yorkshire_terrier,70,59,256,228
keeshond_182.jpg,500,500,keeshond,90,63,361,388
american_bulldog_153.jpg,500,384,american_bulldog,43,3,472,333
pomeranian_15.jpg,500,375,pomeranian,184,43,319,210
keeshond_108.jpg,375,500,keeshond,90,72,221,208
Siamese_147.jpg,500,374,Siamese,134,34,325,235
beagle_110.jpg,437,500,beagle,71,34,338,269
pug_118.jpg,332,500,pug,85,170,200,266
scottish_terrier_174.jpg,500,499,scottish_terrier,87,56,372,389
havanese_145.jpg,500,379,havanese,92,26,270,200
Persian_170.jpg,500,334,Persian,216,35,447,227
staffordshire_bull_terrier_144.jpg,500,375,staffordshire_bull_terrier,101,71,313,226
Bombay_113.jpg,473,568,Bombay,20,10,176,169
american_bulldog_151.jpg,500,334,american_bulldog,57,26,417,278
american_pit_bull_terrier_12.jpg,342,500,american_pit_bull_terrier,99,59,284,201
wheaten_terrier_157.jpg,500,375,wheaten_terrier,222,188,406,348
chihuahua_159.jpg,300,287,chihuahua,74,1,248,132
staffordshire_bull_terrier_197.jpg,500,375,staffordshire_bull_terrier,145,51,285,219
shiba_inu_162.jpg,500,335,shiba_inu,339,68,497,256
wheaten_terrier_186.jpg,500,330,wheaten_terrier,232,30,360,156
wheaten_terrier_165.jpg,375,500,wheaten_terrier,40,49,258,286
pug_162.jpg,300,225,pug,65,31,240,163
havanese_102.jpg,500,404,havanese,82,33,407,288
newfoundland_176.jpg,500,333,newfoundland,112,53,325,214
Abyssinian_182.jpg,500,375,Abyssinian,225,1,406,222
newfoundland_151.jpg,500,333,newfoundland,85,41,320,306
Sphynx_17.jpg,500,500,Sphynx,115,1,449,351
german_shorthaired_115.jpg,500,375,german_shorthaired,68,50,390,275
american_pit_bull_terrier_121.jpg,299,300,american_pit_bull_terrier,80,63,197,151
american_bulldog_173.jpg,500,333,american_bulldog,156,46,492,250
saint_bernard_17.jpg,500,375,saint_bernard,142,23,386,234
saint_bernard_184.jpg,500,375,saint_bernard,83,131,188,250
english_setter_17.jpg,500,375,english_setter,125,78,378,293
basset_hound_173.jpg,500,333,basset_hound,41,53,163,201
Russian_Blue_1.jpg,200,239,Russian_Blue,89,10,154,75
japanese_chin_145.jpg,500,375,japanese_chin,160,84,380,248
Egyptian_Mau_125.jpg,300,267,Egyptian_Mau,39,23,109,95
scottish_terrier_115.jpg,442,500,scottish_terrier,128,27,396,286
newfoundland_154.jpg,500,333,newfoundland,156,1,465,304
american_bulldog_192.jpg,500,406,american_bulldog,67,125,237,358
boxer_141.jpg,500,309,boxer,89,49,292,172
havanese_167.jpg,329,500,havanese,1,7,271,227
wheaten_terrier_11.jpg,500,333,wheaten_terrier,134,65,324,246
Persian_111.jpg,375,500,Persian,96,76,251,199
Siamese_178.jpg,500,400,Siamese,32,18,363,369
wheaten_terrier_148.jpg,500,333,wheaten_terrier,132,77,451,231
Sphynx_146.jpg,380,500,Sphynx,168,27,324,197
english_cocker_spaniel_144.jpg,340,500,english_cocker_spaniel,56,182,289,460
yorkshire_terrier_123.jpg,300,225,yorkshire_terrier,59,53,153,133
boxer_140.jpg,500,375,boxer,92,65,340,278
Siamese_173.jpg,354,500,Siamese,89,55,237,211
Bengal_182.jpg,625,566,Bengal,144,1,464,338
great_pyrenees_182.jpg,400,500,great_pyrenees,121,41,338,315
chihuahua_172.jpg,300,222,chihuahua,82,34,157,123
keeshond_100.jpg,369,500,keeshond,67,50,266,306
english_cocker_spaniel_102.jpg,500,375,english_cocker_spaniel,88,25,200,175
Egyptian_Mau_174.jpg,525,700,Egyptian_Mau,128,157,237,268
Sphynx_126.jpg,500,334,Sphynx,80,119,244,308
havanese_164.jpg,500,340,havanese,201,124,316,256
english_setter_103.jpg,333,500,english_setter,41,80,317,328
Bengal_10.jpg,500,375,Bengal,315,60,446,219
Egyptian_Mau_109.jpg,180,250,Egyptian_Mau,4,1,179,173
Ragdoll_178.jpg,333,500,Ragdoll,82,138,178,244
keeshond_152.jpg,500,375,keeshond,267,35,388,187
newfoundland_11.jpg,500,375,newfoundland,246,72,397,214
newfoundland_184.jpg,333,500,newfoundland,88,134,228,246
american_pit_bull_terrier_139.jpg,300,219,american_pit_bull_terrier,62,32,118,88
english_setter_13.jpg,332,500,english_setter,1,1,332,486
Bombay_145.jpg,500,337,Bombay,297,24,478,185
scottish_terrier_149.jpg,500,375,scottish_terrier,176,31,320,265
english_cocker_spaniel_126.jpg,375,500,english_cocker_spaniel,101,125,274,329
shiba_inu_159.jpg,500,333,shiba_inu,10,5,457,305
english_setter_118.jpg,500,333,english_setter,197,82,263,134
english_cocker_spaniel_161.jpg,338,500,english_cocker_spaniel,34,57,257,270
Bengal_144.jpg,300,225,Bengal,82,32,139,91
english_cocker_spaniel_134.jpg,333,500,english_cocker_spaniel,99,140,220,278
keeshond_113.jpg,333,500,keeshond,123,97,277,303
american_bulldog_152.jpg,500,334,american_bulldog,133,12,423,301
samoyed_179.jpg,500,334,samoyed,215,73,288,199
leonberger_110.jpg,500,333,leonberger,112,1,436,277
japanese_chin_161.jpg,375,500,japanese_chin,1,101,341,411
keeshond_18.jpg,375,500,keeshond,128,11,349,334
Ragdoll_134.jpg,334,500,Ragdoll,27,63,281,283
Bengal_126.jpg,500,374,Bengal,77,94,190,187
leonberger_153.jpg,353,500,leonberger,27,29,307,362
german_shorthaired_133.jpg,500,333,german_shorthaired,105,71,319,268
havanese_141.jpg,333,500,havanese,94,134,222,242
english_setter_168.jpg,500,375,english_setter,257,70,348,180
British_Shorthair_121.jpg,375,500,British_Shorthair,161,265,288,399
Sphynx_122.jpg,375,500,Sphynx,141,5,374,228
leonberger_12.jpg,500,333,leonberger,138,20,342,255
american_bulldog_141.jpg,333,500,american_bulldog,27,87,267,287
Ragdoll_10.jpg,500,375,Ragdoll,227,46,363,194
Maine_Coon_203.jpg,327,500,Maine_Coon,96,35,234,185
Persian_108.jpg,434,500,Persian,225,52,381,195
american_pit_bull_terrier_127.jpg,300,225,american_pit_bull_terrier,119,1,235,159
yorkshire_terrier_134.jpg,300,224,yorkshire_terrier,84,45,199,144
pomeranian_148.jpg,300,225,pomeranian,96,24,168,106
Ragdoll_151.jpg,404,500,Ragdoll,194,59,263,135
Russian_Blue_109.jpg,500,334,Russian_Blue,122,52,290,253
basset_hound_118.jpg,500,332,basset_hound,106,11,406,331
British_Shorthair_135.jpg,465,500,British_Shorthair,67,56,373,348
Maine_Coon_108.jpg,500,375,Maine_Coon,157,19,327,204
english_cocker_spaniel_14.jpg,500,333,english_cocker_spaniel,225,22,434,241
german_shorthaired_104.jpg,476,500,german_shorthaired,98,46,334,199
Birman_181.jpg,500,333,Birman,153,14,416,257
japanese_chin_108.jpg,500,374,japanese_chin,185,105,328,201
Abyssinian_18.jpg,335,500,Abyssinian,135,87,314,285
shiba_inu_182.jpg,500,444,shiba_inu,138,1,408,327
saint_bernard_177.jpg,500,375,saint_bernard,155,131,232,221
miniature_pinscher_137.jpg,240,300,miniature_pinscher,11,13,164,166
keeshond_127.jpg,500,333,keeshond,150,78,272,182
Ragdoll_110.jpg,500,375,Ragdoll,103,48,311,277
keeshond_162.jpg,375,500,keeshond,110,39,215,181
scottish_terrier_179.jpg,500,336,scottish_terrier,110,77,216,236
boxer_129.jpg,500,333,boxer,229,128,289,177
Maine_Coon_162.jpg,500,500,Maine_Coon,54,130,324,361
english_setter_10.jpg,375,500,english_setter,89,52,270,215
British_Shorthair_193.jpg,500,332,British_Shorthair,197,67,402,267
german_shorthaired_143.jpg,375,500,german_shorthaired,88,61,228,204
samoyed_173.jpg,500,334,samoyed,188,60,276,196
great_pyrenees_179.jpg,500,334,great_pyrenees,170,63,310,174
saint_bernard_151.jpg,500,375,saint_bernard,129,61,352,217
american_bulldog_126.jpg,353,500,american_bulldog,123,8,279,153
scottish_terrier_143.jpg,463,442,scottish_terrier,135,15,272,253
pomeranian_116.jpg,225,300,pomeranian,47,85,101,155
Bombay_152.jpg,640,439,Bombay,364,98,582,320
english_setter_106.jpg,500,333,english_setter,158,113,267,231
Maine_Coon_186.jpg,327,500,Maine_Coon,75,17,247,198
Egyptian_Mau_175.jpg,272,180,Egyptian_Mau,166,6,210,52
great_pyrenees_121.jpg,500,410,great_pyrenees,186,32,355,170
saint_bernard_105.jpg,500,375,saint_bernard,160,176,456,357
leonberger_114.jpg,500,375,leonberger,147,76,288,211
american_pit_bull_terrier_150.jpg,225,300,american_pit_bull_terrier,21,8,157,131
english_cocker_spaniel_10.jpg,333,500,english_cocker_spaniel,30,135,276,454
japanese_chin_115.jpg,500,375,japanese_chin,243,124,369,216
japanese_chin_118.jpg,500,375,japanese_chin,166,85,353,246
Russian_Blue_150.jpg,500,333,Russian_Blue,170,67,318,224
english_cocker_spaniel_163.jpg,368,500,english_cocker_spaniel,160,159,319,387
basset_hound_110.jpg,333,500,basset_hound,58,38,310,317
pomeranian_111.jpg,300,253,pomeranian,92,3,173,81
boxer_169.jpg,500,333,boxer,286,95,379,201
pug_17.jpg,500,375,pug,145,104,393,308
newfoundland_156.jpg,500,375,newfoundland,218,64,356,202
staffordshire_bull_terrier_190.jpg,500,375,staffordshire_bull_terrier,97,1,459,221
Maine_Coon_138.jpg,334,500,Maine_Coon,62,186,228,365
Bengal_113.jpg,500,500,Bengal,238,21,348,137
yorkshire_terrier_112.jpg,483,500,yorkshire_terrier,46,84,285,300
Siamese_14.jpg,500,333,Siamese,65,58,180,166
japanese_chin_105.jpg,336,500,japanese_chin,19,1,294,162
Maine_Coon_180.jpg,500,333,Maine_Coon,85,58,207,188
saint_bernard_162.jpg,375,500,saint_bernard,30,48,238,250
shiba_inu_144.jpg,334,500,shiba_inu,134,149,235,264
Russian_Blue_199.jpg,500,333,Russian_Blue,150,2,372,291
British_Shorthair_190.jpg,500,332,British_Shorthair,152,1,464,260
english_cocker_spaniel_171.jpg,500,333,english_cocker_spaniel,225,82,302,165
english_setter_125.jpg,500,387,english_setter,62,50,145,124
leonberger_112.jpg,500,375,leonberger,123,28,420,327
boxer_109.jpg,375,500,boxer,85,48,288,239
Egyptian_Mau_100.jpg,300,163,Egyptian_Mau,250,29,295,71
keeshond_149.jpg,500,464,keeshond,147,10,390,243
Sphynx_173.jpg,500,375,Sphynx,94,14,447,330
samoyed_124.jpg,500,344,samoyed,163,9,387,274
Bengal_168.jpg,300,225,Bengal,55,49,164,171
german_shorthaired_113.jpg,500,375,german_shorthaired,63,16,453,339
havanese_104.jpg,416,500,havanese,156,119,327,253
shiba_inu_179.jpg,500,333,shiba_inu,200,1,359,215
yorkshire_terrier_108.jpg,478,500,yorkshire_terrier,184,13,358,243
wheaten_terrier_179.jpg,500,330,wheaten_terrier,55,1,305,239
japanese_chin_109.jpg,500,444,japanese_chin,49,19,315,245
shiba_inu_176.jpg,500,333,shiba_inu,187,1,468,256
japanese_chin_170.jpg,500,333,japanese_chin,77,36,270,193
american_bulldog_130.jpg,420,500,american_bulldog,31,12,372,295
great_pyrenees_159.jpg,500,479,great_pyrenees,62,44,238,257
chihuahua_156.jpg,300,225,chihuahua,91,1,221,151
scottish_terrier_190.jpg,309,500,scottish_terrier,32,6,253,328
pug_103.jpg,500,375,pug,110,53,330,247
Persian_19.jpg,375,500,Persian,1,67,260,323
english_setter_135.jpg,340,500,english_setter,35,24,305,249
miniature_pinscher_166.jpg,300,201,miniature_pinscher,180,60,248,131
pomeranian_144.jpg,200,300,pomeranian,4,1,130,133
wheaten_terrier_188.jpg,500,330,wheaten_terrier,119,45,228,129
shiba_inu_131.jpg,500,409,shiba_inu,77,2,282,209
Persian_171.jpg,500,500,Persian,115,24,345,203
yorkshire_terrier_145.jpg,300,225,yorkshire_terrier,72,4,184,164
german_shorthaired_147.jpg,500,375,german_shorthaired,1,20,386,321
english_setter_18.jpg,500,335,english_setter,187,28,316,162
american_pit_bull_terrier_169.jpg,300,225,american_pit_bull_terrier,98,8,231,122
Persian_137.jpg,500,375,Persian,206,1,354,130
havanese_169.jpg,500,375,havanese,77,45,359,275
great_pyrenees_171.jpg,500,375,great_pyrenees,351,71,450,175
chihuahua_187.jpg,200,300,chihuahua,12,12,185,158
Birman_173.jpg,500,333,Birman,207,6,314,112
english_cocker_spaniel_176.jpg,500,393,english_cocker_spaniel,30,14,235,185
chihuahua_137.jpg,205,300,chihuahua,37,1,201,181
pug_102.jpg,375,500,pug,47,19,370,294
english_setter_163.jpg,375,500,english_setter,147,133,253,226
Birman_149.jpg,332,500,Birman,54,97,286,329
newfoundland_150.jpg,377,500,newfoundland,147,37,358,255
Persian_191.jpg,500,333,Persian,229,36,315,132
Russian_Blue_182.jpg,500,335,Russian_Blue,184,4,421,238
yorkshire_terrier_183.jpg,375,500,yorkshire_terrier,42,116,226,241
great_pyrenees_102.jpg,500,375,great_pyrenees,136,30,322,222
staffordshire_bull_terrier_145.jpg,500,375,staffordshire_bull_terrier,99,25,415,274
miniature_pinscher_158.jpg,300,225,miniature_pinscher,140,39,270,163
Birman_100.jpg,500,334,Birman,88,1,305,211
Russian_Blue_127.jpg,333,500,Russian_Blue,63,73,267,312
great_pyrenees_136.jpg,500,333,great_pyrenees,195,17,399,142
